"customer_id","explanation"
"SYNID0100092948","Risk decreased by: income, max_amount, std_amount."
"SYNID0100093365","Risk decreased by: max_amount, num_transactions, num_eft."
"SYNID0100093761","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0100093807","Risk decreased by: num_transactions, income, num_card."
"SYNID0100093833","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100094154","Risk decreased by: max_amount, num_transactions, std_amount."
"SYNID0100094869","Risk decreased by: num_eft, num_wire, num_debit."
"SYNID0100094906","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0100095372","Risk decreased by: num_eft, max_amount, num_wire."
"SYNID0100095455","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0100095620","Risk decreased by: num_transactions, income, num_cheque."
"SYNID0100095651","Risk decreased by: max_amount, num_abm, std_amount."
"SYNID0100095747","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0100095856","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0100095898","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0100095907","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0100095968","Risk decreased by: num_transactions, income, num_cheque."
"SYNID0100096038","Risk decreased by: total_amount, num_eft, income."
"SYNID0100096061","Risk decreased by: total_amount, num_eft, num_abm."
"SYNID0100096175","Risk decreased by: income, num_cheque, num_eft."
"SYNID0100096360","Risk decreased by: total_amount, income, num_abm."
"SYNID0100096445","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0100096758","Risk decreased by: avg_amount, max_amount, total_amount."
"SYNID0100096912","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0100097443","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0100097523","Risk decreased by: num_emt, num_eft, num_wire."
"SYNID0100097584","Risk decreased by: num_eft, total_amount, num_wire."
"SYNID0100097915","Risk decreased by: num_abm, num_transactions, num_cheque."
"SYNID0100098045","Risk decreased by: num_eft, total_amount, num_abm."
"SYNID0100098417","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0100098525","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0100099223","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100099312","Risk decreased by: num_eft, num_cheque, max_amount."
"SYNID0100099617","Risk decreased by: num_abm, num_emt, num_wire."
"SYNID0100099677","Risk decreased by: num_cheque, num_eft, num_transactions."
"SYNID0100100208","Risk decreased by: max_amount, std_amount, num_eft."
"SYNID0100100684","Risk decreased by: num_abm, num_transactions, total_amount."
"SYNID0100100859","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0100101009","Risk decreased by: num_cheque, num_eft, max_amount."
"SYNID0100101105","Risk decreased by: income, num_cheque, num_eft."
"SYNID0100101157","Risk decreased by: num_transactions, num_eft, num_abm."
"SYNID0100101393","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0100101493","Risk decreased by: num_cheque, max_amount, num_abm."
"SYNID0100101898","Risk decreased by: income, total_amount, max_amount."
"SYNID0100102514","Risk decreased by: income, num_eft, max_amount."
"SYNID0100102587","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0100102835","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0100102872","Risk decreased by: income, num_cheque, max_amount."
"SYNID0100103059","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0100103177","Risk decreased by: num_eft, max_amount, num_emt."
"SYNID0100103354","Risk decreased by: num_cheque, num_transactions, num_abm."
"SYNID0100103920","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0100104133","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0100104357","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0100104595","Risk decreased by: num_cheque, max_amount, num_transactions."
"SYNID0100104707","Risk decreased by: income, num_cheque, num_westernunion."
"SYNID0100104939","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0100105089","Risk decreased by: total_amount, income, num_transactions."
"SYNID0100105128","Risk decreased by: num_cheque, num_transactions, num_abm."
"SYNID0100105185","Risk decreased by: total_amount, num_abm, num_emt."
"SYNID0100105208","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0100105426","Risk decreased by: total_amount, num_cheque, num_abm."
"SYNID0100105596","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0100105795","Risk decreased by: num_cheque, num_transactions, num_abm."
"SYNID0100105821","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0100105949","Risk decreased by: num_transactions, num_eft, max_amount."
"SYNID0100106061","Risk decreased by: num_cheque, num_abm, num_transactions."
"SYNID0100106225","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0100106314","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100106349","Risk decreased by: num_transactions, num_emt, num_card."
"SYNID0100106391","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0100106397","Risk decreased by: max_amount, std_amount, income."
"SYNID0100106699","Risk decreased by: num_transactions, num_eft, num_abm."
"SYNID0100106792","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100106797","Risk decreased by: max_amount, std_amount, num_transactions."
"SYNID0100107241","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0100107369","Risk decreased by: max_amount, num_cheque, num_eft."
"SYNID0100107610","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0100107797","Risk decreased by: max_amount, std_amount, num_abm."
"SYNID0100108189","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0100108469","Risk decreased by: max_amount, income, std_amount."
"SYNID0100108565","Risk decreased by: max_amount, num_cheque, std_amount."
"SYNID0100109970","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0100110070","Risk decreased by: num_cheque, num_eft, max_amount."
"SYNID0100110441","Risk decreased by: income, total_amount, num_wire."
"SYNID0100110561","Risk decreased by: num_transactions, income, num_eft."
"SYNID0100111056","Risk decreased by: total_amount, std_amount, avg_amount."
"SYNID0100111086","Risk decreased by: total_amount, avg_amount, std_amount."
"SYNID0100111105","Risk decreased by: num_cheque, num_wire, num_eft."
"SYNID0100111163","Risk decreased by: num_eft, num_cheque, max_amount."
"SYNID0100111335","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0100111442","Risk decreased by: num_transactions, max_amount, num_eft."
"SYNID0100111566","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0100111643","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0100111818","Risk decreased by: num_eft, num_abm, num_cheque."
"SYNID0100112353","Risk decreased by: total_amount, num_transactions, income."
"SYNID0100112567","Risk decreased by: num_westernunion, num_cheque, num_abm."
"SYNID0100112575","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0100112619","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0100112765","Risk decreased by: total_amount, max_amount, num_wire."
"SYNID0100113093","Risk decreased by: num_abm, total_amount, num_eft."
"SYNID0100113129","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0100113158","Risk decreased by: num_abm, max_amount, num_eft."
"SYNID0100113374","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0100114096","Risk decreased by: max_amount, income, num_eft."
"SYNID0100114164","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100114333","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0100114659","Risk decreased by: num_eft, income, num_wire."
"SYNID0100114670","Risk decreased by: num_transactions, num_abm, num_card."
"SYNID0100114678","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0100114824","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0100115069","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0100115121","Risk decreased by: num_eft, num_cheque, num_wire."
"SYNID0100115216","Risk decreased by: num_cheque, num_abm, max_amount."
"SYNID0100115516","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0100116610","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0100116656","Risk decreased by: num_cheque, num_eft, total_amount."
"SYNID0100116825","Risk decreased by: income, num_emt, num_transactions."
"SYNID0100117059","Risk decreased by: max_amount, num_transactions, num_cheque."
"SYNID0100117121","Risk decreased by: max_amount, num_abm, num_eft."
"SYNID0100117360","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0100117463","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0100117521","Risk decreased by: income, total_amount, num_wire."
"SYNID0100117699","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0100117701","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0100117877","Risk decreased by: num_transactions, num_emt, num_card."
"SYNID0100117937","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0100117963","Risk decreased by: num_eft, max_amount, num_cheque."
"SYNID0100118087","Risk decreased by: num_transactions, num_eft, num_wire."
"SYNID0100118489","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0100118572","Risk decreased by: num_eft, total_amount, num_wire."
"SYNID0100118601","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0100118680","Risk decreased by: max_amount, num_transactions, num_eft."
"SYNID0100118822","Risk decreased by: num_transactions, num_abm, num_card."
"SYNID0100118838","Risk decreased by: max_amount, std_amount, num_cheque."
"SYNID0100119252","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0100119747","Risk decreased by: income, num_eft, max_amount."
"SYNID0100120433","Risk decreased by: num_transactions, total_amount, num_card."
"SYNID0100121231","Risk decreased by: income, total_amount, num_emt."
"SYNID0100121515","Risk decreased by: num_eft, total_amount, num_wire."
"SYNID0100121528","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0100121722","Risk decreased by: num_transactions, num_eft, num_wire."
"SYNID0100121872","Risk decreased by: num_cheque, num_eft, max_amount."
"SYNID0100122051","Risk decreased by: income, total_amount, num_eft."
"SYNID0100122241","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0100122251","Risk decreased by: total_amount, num_abm, num_eft."
"SYNID0100122350","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0100122425","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0100123132","Risk decreased by: income, total_amount, max_amount."
"SYNID0100123140","Risk decreased by: total_amount, num_wire, std_amount."
"SYNID0100123156","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0100123401","Risk decreased by: income, total_amount, num_emt."
"SYNID0100123487","Risk decreased by: income, num_transactions, num_card."
"SYNID0100123761","Risk decreased by: num_eft, num_transactions, num_cheque."
"SYNID0100123808","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0100123813","Risk decreased by: max_amount, std_amount, num_eft."
"SYNID0100123930","Risk decreased by: num_eft, num_cheque, num_abm."
"SYNID0100123973","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0100124016","Risk decreased by: total_amount, income, num_eft."
"SYNID0100124599","Risk decreased by: income, num_cheque, max_amount."
"SYNID0100125047","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0100125313","Risk decreased by: num_transactions, num_eft, num_abm."
"SYNID0100125637","Risk decreased by: max_amount, income, num_cheque."
"SYNID0100125820","Risk decreased by: num_eft, income, num_emt."
"SYNID0100126001","Risk decreased by: num_abm, num_transactions, num_wire."
"SYNID0100126093","Risk decreased by: num_cheque, num_transactions, total_amount."
"SYNID0100126592","Risk decreased by: max_amount, std_amount, num_abm."
"SYNID0100126737","Risk decreased by: num_cheque, num_eft, max_amount."
"SYNID0100126818","Risk decreased by: num_transactions, total_amount, num_card."
"SYNID0100126851","Risk decreased by: income, num_cheque, num_abm."
"SYNID0100126889","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0100127231","Risk decreased by: income, max_amount, num_abm."
"SYNID0100127594","Risk decreased by: num_abm, max_amount, num_emt."
"SYNID0100127925","Risk decreased by: total_amount, max_amount, num_abm."
"SYNID0100128365","Risk decreased by: num_cheque, total_amount, num_emt."
"SYNID0100128372","Risk decreased by: income, num_transactions, num_card."
"SYNID0100128464","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0100128730","Risk decreased by: num_transactions, num_emt, max_amount."
"SYNID0100129825","Risk decreased by: num_cheque, max_amount, num_abm."
"SYNID0100130065","Risk decreased by: num_cheque, num_eft, avg_amount."
"SYNID0100130283","Risk decreased by: max_amount, num_transactions, num_emt."
"SYNID0100130324","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0100130519","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0100131070","Risk decreased by: num_transactions, max_amount, num_emt."
"SYNID0100131235","Risk decreased by: income, num_emt, num_transactions."
"SYNID0100131291","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0100131414","Risk decreased by: income, num_transactions, max_amount."
"SYNID0100131609","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0100131659","Risk decreased by: num_transactions, num_eft, num_wire."
"SYNID0100131791","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0100131842","Risk decreased by: num_cheque, max_amount, num_abm."
"SYNID0100132415","Risk decreased by: num_cheque, num_transactions, num_abm."
"SYNID0100132792","Risk decreased by: num_eft, income, num_wire."
"SYNID0100132893","Risk decreased by: income, num_transactions, num_emt."
"SYNID0100133063","Risk decreased by: num_transactions, num_eft, max_amount."
"SYNID0100133162","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0100133419","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0100133524","Risk decreased by: total_amount, num_abm, num_wire."
